4.6	durotar	OBJ	guid218115986	entry2061	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
4.6	durotar	OBJ	guid1979723665	entry165750	lvl0	(-608,-4172)	d79	hp0	mv0	tgt3313655685	?	>	dd0
4.6	durotar	OBJ	guid218115939	entry2061	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
4.6	durotar	OBJ	guid1811951457	entry165740	lvl0	(-608,-4191)	d60	hp0	mv0	tgt3313694740	?	>	dd0
4.6	durotar	OBJ	guid758984739	entry2004013	lvl0	(-599,-4199)	d55	hp0	mv0	tgt3313710961	?	>	dd0
4.6	durotar	OBJ	guid1358955503	entry1617	lvl0	(-524,-4199)	d107	hp0	mv0	tgt3313711104	?	>	dd0
4.6	durotar	OBJ	guid2717921552	entry171938	lvl0	(-517,-4187)	d119	hp0	mv0	tgt3313686610	?	>	dd0
4.6	durotar	OBJ	guid2717921192	entry171938	lvl0	(-523,-4182)	d117	hp0	mv0	tgt3313677087	?	>	dd0
4.6	durotar	OBJ	guid218116000	entry2061	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
4.6	durotar	OBJ	guid1929392030	entry165747	lvl0	(-596,-4154)	d99	hp0	mv0	tgt3313618043	?	>	dd0
4.6	durotar	OBJ	guid218115984	entry2061	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
4.6	durotar	OBJ	guid1946169231	entry165748	lvl0	(-588,-4147)	d107	hp0	mv0	tgt3313604403	?	>	dd0
4.6	durotar	OBJ	guid2818584804	entry175784	lvl0	(-620,-4336)	d86	hp0	mv0	tgt3313992049	?	>	dd0
4.6	durotar	OBJ	guid218115982	entry2061	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
4.6	durotar	OBJ	guid1912614795	entry165746	lvl0	(-610,-4154)	d96	hp0	mv0	tgt3313618698	?	>	dd0
6.8	durotar	PLR	guid20000	entry0	lvl60	(-618,-4250)	d0	hp100	mv0	tgt0	Obseye	>	dd0
6.8	durotar	OBJ	guid2717921506	entry171938	lvl0	(-674,-4300)	d75	hp0	mv0	tgt3313918464	?	>	dd0
6.8	durotar	OBJ	guid1832726800	entry180333	lvl0	(-570,-4300)	d69	hp0	mv0	tgt3313918751	?	>	dd0
6.8	durotar	OBJ	guid1815949583	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919898	?	>	dd0
6.8	durotar	OBJ	guid1815949582	entry180332	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919693	?	>	dd0
6.8	durotar	OBJ	guid3074240779	entry183991	lvl0	(-571,-4302)	d70	hp0	mv0	tgt3313921208	?	>	dd0
6.8	durotar	OBJ	guid1698509055	entry2003813	lvl0	(-570,-4301)	d70	hp0	mv0	tgt3313919529	?	>	dd0
6.8	durotar	OBJ	guid2667578992	entry3231	lvl0	(-592,-4300)	d57	hp0	mv0	tgt3313918566	?	>	dd0
6.8	durotar	OBJ	guid2604478758	entry18075	lvl0	(-556,-4303)	d82	hp0	mv0	tgt3313924628	?	>	dd0
6.8	durotar	OBJ	guid1849504035	entry2003566	lvl0	(-557,-4306)	d82	hp0	mv0	tgt3313929318	?	>	dd0
6.8	durotar	OBJ	guid2151493922	entry180352	lvl0	(-558,-4305)	d81	hp0	mv0	tgt3313928950	?	>	dd0
